Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/17/14,walking,walking,2014-10-17T00:01:17+02:00,2014-10-17T00:01:47+02:00,30,0.016,32,0
10/17/14,walking,walking,2014-10-17T01:02:12+02:00,2014-10-17T01:02:42+02:00,30,0.015,30,0
10/17/14,walking,walking,2014-10-17T09:11:14+02:00,2014-10-17T09:11:34+02:00,20,0.014,27,0
10/17/14,walking,walking,2014-10-17T09:46:20+02:00,2014-10-17T09:50:52+02:00,272,0.382,492,0
10/17/14,transport,transport,2014-10-17T09:50:52+02:00,2014-10-17T09:56:34+02:00,342,1.156,0,0
10/17/14,walking,walking,2014-10-17T09:56:34+02:00,2014-10-17T10:00:31+02:00,237,0.234,396,0
10/17/14,walking,walking,2014-10-17T10:00:35+02:00,2014-10-17T10:02:29+02:00,114,0.066,132,0
10/17/14,walking,walking,2014-10-17T10:20:32+02:00,2014-10-17T10:33:28+02:00,776,0.714,1047,0
10/17/14,transport,transport,2014-10-17T10:33:28+02:00,2014-10-17T10:47:11+02:00,823,1.945,0,0
10/17/14,walking,walking,2014-10-17T10:47:11+02:00,2014-10-17T10:53:24+02:00,373,0.446,642,0
10/17/14,walking,walking,2014-10-17T10:53:26+02:00,2014-10-17T10:53:39+02:00,13,0.009,17,0
10/17/14,walking,walking,2014-10-17T11:15:33+02:00,2014-10-17T11:16:03+02:00,30,0.015,30,0
10/17/14,walking,walking,2014-10-17T11:31:22+02:00,2014-10-17T11:37:35+02:00,373,0.342,561,0
10/17/14,transport,transport,2014-10-17T11:37:35+02:00,2014-10-17T12:04:00+02:00,1585,3.522,0,0
10/17/14,walking,walking,2014-10-17T12:04:00+02:00,2014-10-17T12:07:14+02:00,194,0.159,319,0
10/17/14,walking,walking,2014-10-17T12:09:16+02:00,2014-10-17T12:09:19+02:00,3,0.002,4,0
10/17/14,walking,walking,2014-10-17T12:09:43+02:00,2014-10-17T12:33:57+02:00,1454,1.547,2228,0
10/17/14,walking,walking,2014-10-17T12:33:58+02:00,2014-10-17T12:34:24+02:00,26,0.021,42,0
10/17/14,transport,transport,2014-10-17T12:40:42+02:00,2014-10-17T12:50:34+02:00,592,2.219,0,0
10/17/14,walking,walking,2014-10-17T12:50:47+02:00,2014-10-17T12:50:49+02:00,2,0.002,3,0
10/17/14,walking,walking,2014-10-17T13:53:39+02:00,2014-10-17T13:53:50+02:00,11,0.006,11,0
10/17/14,walking,walking,2014-10-17T14:19:10+02:00,2014-10-17T14:19:25+02:00,15,0.010,20,0
10/17/14,walking,walking,2014-10-17T14:42:40+02:00,2014-10-17T14:52:18+02:00,578,0.643,979,0
10/17/14,walking,walking,2014-10-17T14:52:18+02:00,2014-10-17T14:52:33+02:00,15,0.010,21,0
10/17/14,walking,walking,2014-10-17T15:20:20+02:00,2014-10-17T15:20:40+02:00,20,0.010,20,0
10/17/14,walking,walking,2014-10-17T18:04:33+02:00,2014-10-17T18:04:38+02:00,5,0.003,6,0
10/17/14,walking,walking,2014-10-17T19:28:46+02:00,2014-10-17T19:28:54+02:00,8,0.005,10,0
10/17/14,walking,walking,2014-10-17T20:22:36+02:00,2014-10-17T20:23:04+02:00,28,0.019,37,0
10/17/14,walking,walking,2014-10-17T21:22:42+02:00,2014-10-17T21:23:53+02:00,71,0.047,94,0
10/17/14,walking,walking,2014-10-17T22:00:08+02:00,2014-10-17T22:00:58+02:00,50,0.033,66,0
10/17/14,walking,walking,2014-10-17T23:01:15+02:00,2014-10-17T23:03:33+02:00,138,0.136,181,0
