Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/16/14,walking,walking,2014-10-16T07:03:23+02:00,2014-10-16T07:03:24+02:00,1,0.001,1,0
10/16/14,walking,walking,2014-10-16T07:27:19+02:00,2014-10-16T07:32:54+02:00,335,0.382,564,0
10/16/14,walking,walking,2014-10-16T07:32:54+02:00,2014-10-16T07:33:02+02:00,8,0.008,16,0
10/16/14,transport,transport,2014-10-16T07:39:43+02:00,2014-10-16T07:47:20+02:00,457,1.947,0,0
10/16/14,walking,walking,2014-10-16T07:47:20+02:00,2014-10-16T07:52:50+02:00,330,0.490,644,0
10/16/14,transport,transport,2014-10-16T07:52:50+02:00,2014-10-16T08:11:25+02:00,1115,2.507,0,0
10/16/14,walking,walking,2014-10-16T08:11:24+02:00,2014-10-16T08:15:15+02:00,231,0.294,392,0
10/16/14,transport,transport,2014-10-16T08:40:42+02:00,2014-10-16T08:53:50+02:00,788,1.485,0,0
10/16/14,walking,walking,2014-10-16T08:53:50+02:00,2014-10-16T09:01:20+02:00,450,0.730,674,0
10/16/14,walking,walking,2014-10-16T09:01:38+02:00,2014-10-16T09:01:51+02:00,13,0.009,17,0
10/16/14,walking,walking,2014-10-16T09:10:33+02:00,2014-10-16T09:14:14+02:00,221,0.234,368,0
10/16/14,walking,walking,2014-10-16T09:14:14+02:00,2014-10-16T09:14:34+02:00,20,0.013,26,0
10/16/14,walking,walking,2014-10-16T10:06:22+02:00,2014-10-16T10:07:41+02:00,79,0.050,101,0
10/16/14,walking,walking,2014-10-16T11:26:42+02:00,2014-10-16T11:27:59+02:00,77,0.054,107,0
10/16/14,walking,walking,2014-10-16T11:36:57+02:00,2014-10-16T11:46:38+02:00,581,0.684,609,0
10/16/14,walking,walking,2014-10-16T11:46:52+02:00,2014-10-16T11:46:57+02:00,5,0.004,7,0
10/16/14,walking,walking,2014-10-16T12:23:01+02:00,2014-10-16T12:23:42+02:00,41,0.028,55,0
10/16/14,walking,walking,2014-10-16T17:50:22+02:00,2014-10-16T17:50:25+02:00,3,0.002,4,0
10/16/14,walking,walking,2014-10-16T18:13:30+02:00,2014-10-16T18:15:19+02:00,109,0.071,142,0
10/16/14,cycling,cycling,2014-10-16T18:39:52+02:00,2014-10-16T18:50:57+02:00,665,1.857,0,0
10/16/14,walking,walking,2014-10-16T18:50:56+02:00,2014-10-16T18:53:23+02:00,147,0.145,194,0
10/16/14,walking,walking,2014-10-16T19:00:00+02:00,2014-10-16T19:02:24+02:00,144,0.144,192,0
10/16/14,cycling,cycling,2014-10-16T19:17:32+02:00,2014-10-16T19:30:34+02:00,782,2.288,0,0
10/16/14,walking,walking,2014-10-16T19:30:34+02:00,2014-10-16T19:31:49+02:00,75,0.051,101,0
10/16/14,walking,walking,2014-10-16T21:08:15+02:00,2014-10-16T21:09:33+02:00,78,0.058,116,0
10/16/14,walking,walking,2014-10-16T21:48:41+02:00,2014-10-16T21:54:16+02:00,335,0.286,571,0
10/16/14,walking,walking,2014-10-16T21:54:16+02:00,2014-10-16T21:54:21+02:00,5,0.004,7,0
10/16/14,walking,walking,2014-10-16T22:12:25+02:00,2014-10-16T22:13:38+02:00,73,0.036,72,0
10/16/14,walking,walking,2014-10-16T23:24:14+02:00,2014-10-16T23:24:49+02:00,35,0.023,46,0
10/16/14,walking,walking,2014-10-16T23:29:27+02:00,2014-10-16T23:31:46+02:00,139,0.146,225,0
10/16/14,walking,walking,2014-10-16T23:31:46+02:00,2014-10-16T23:32:58+02:00,72,0.043,87,0
